transaction_id|transaction_date|transaction_time|transaction_qty|store_id|store_location|product_id|unit_price|product_description
130159|2023-06-14|13:54:08|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
130342|2023-06-14|17:42:46|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
130432|2023-06-14|20:04:19|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
130465|2023-06-15|06:17:49|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
130560|2023-06-15|07:20:59|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
130633|2023-06-15|07:43:09|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
130637|2023-06-15|07:45:46|2|3|Astoria|49|3.00|English Breakfast Large Tea
130642|2023-06-15|07:48:24|1|3|Astoria|49|3.00|English Breakfast Large Tea
130784|2023-06-15|08:41:10|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
130785|2023-06-15|08:42:10|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
130809|2023-06-15|08:48:43|1|3|Astoria|49|3.00|English Breakfast Large Tea
130817|2023-06-15|08:52:22|2|3|Astoria|49|3.00|English Breakfast Large Tea
130843|2023-06-15|09:02:48|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
130963|2023-06-15|09:47:04|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
131232|2023-06-15|11:15:30|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
131341|2023-06-15|13:10:04|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
131348|2023-06-15|13:19:26|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
131361|2023-06-15|13:29:07|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
131403|2023-06-15|14:10:46|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
131542|2023-06-15|16:59:51|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
131760|2023-06-16|07:06:06|2|3|Astoria|49|3.00|English Breakfast Large Tea
131862|2023-06-16|07:36:30|1|3|Astoria|49|3.00|English Breakfast Large Tea
131918|2023-06-16|07:53:07|2|3|Astoria|49|3.00|English Breakfast Large Tea
132072|2023-06-16|08:49:56|1|3|Astoria|49|3.00|English Breakfast Large Tea
132082|2023-06-16|08:51:57|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
132132|2023-06-16|09:08:34|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
132206|2023-06-16|09:33:12|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
132237|2023-06-16|09:42:13|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
132243|2023-06-16|09:42:49|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
132247|2023-06-16|09:44:47|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
132279|2023-06-16|09:57:10|1|3|Astoria|49|3.00|English Breakfast Large Tea
132311|2023-06-16|10:10:04|1|3|Astoria|49|3.00|English Breakfast Large Tea
132390|2023-06-16|10:35:30|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
132392|2023-06-16|10:36:42|1|3|Astoria|49|3.00|English Breakfast Large Tea
132402|2023-06-16|10:39:34|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
132460|2023-06-16|10:56:34|2|3|Astoria|49|3.00|English Breakfast Large Tea
132526|2023-06-16|11:29:45|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
132535|2023-06-16|11:38:14|1|3|Astoria|49|3.00|English Breakfast Large Tea
132626|2023-06-16|13:09:03|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
132659|2023-06-16|13:38:33|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
132714|2023-06-16|14:25:27|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
132722|2023-06-16|14:35:49|1|3|Astoria|49|3.00|English Breakfast Large Tea
132724|2023-06-16|14:38:11|1|3|Astoria|49|3.00|English Breakfast Large Tea
132752|2023-06-16|15:07:00|2|3|Astoria|49|3.00|English Breakfast Large Tea
132760|2023-06-16|15:12:10|2|3|Astoria|49|3.00|English Breakfast Large Tea
132765|2023-06-16|15:14:31|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
132899|2023-06-16|17:09:31|1|3|Astoria|49|3.00|English Breakfast Large Tea
132921|2023-06-16|17:45:27|2|3|Astoria|49|3.00|English Breakfast Large Tea
132960|2023-06-16|18:33:14|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
132981|2023-06-16|19:06:54|2|3|Astoria|49|3.00|English Breakfast Large Tea
133037|2023-06-17|06:24:03|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
133094|2023-06-17|06:52:10|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
133127|2023-06-17|07:07:45|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
133163|2023-06-17|07:21:41|1|3|Astoria|49|3.00|English Breakfast Large Tea
133200|2023-06-17|07:37:22|2|3|Astoria|49|3.00|English Breakfast Large Tea
133249|2023-06-17|07:52:17|2|3|Astoria|49|3.00|English Breakfast Large Tea
133287|2023-06-17|08:10:08|2|3|Astoria|49|3.00|English Breakfast Large Tea
133303|2023-06-17|08:16:38|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
133358|2023-06-17|08:44:44|2|3|Astoria|49|3.00|English Breakfast Large Tea
133412|2023-06-17|09:09:18|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
133430|2023-06-17|09:19:04|2|3|Astoria|49|3.00|English Breakfast Large Tea
133438|2023-06-17|09:24:52|2|3|Astoria|49|3.00|English Breakfast Large Tea
133449|2023-06-17|09:28:04|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
133478|2023-06-17|09:38:40|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
133767|2023-06-17|11:41:19|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
133849|2023-06-17|13:17:15|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
133873|2023-06-17|13:45:38|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
133905|2023-06-17|14:35:55|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
133910|2023-06-17|14:40:34|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
133976|2023-06-17|16:16:29|1|3|Astoria|49|3.00|English Breakfast Large Tea
134059|2023-06-17|17:54:55|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
134072|2023-06-17|18:18:50|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
134076|2023-06-17|18:28:56|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
134110|2023-06-17|19:45:12|2|3|Astoria|49|3.00|English Breakfast Large Tea
134127|2023-06-18|06:08:50|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
134172|2023-06-18|06:50:13|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
134266|2023-06-18|07:30:52|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
134429|2023-06-18|08:18:40|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
134451|2023-06-18|08:24:09|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
134453|2023-06-18|08:24:11|2|3|Astoria|49|3.00|English Breakfast Large Tea
134470|2023-06-18|08:31:14|2|3|Astoria|49|3.00|English Breakfast Large Tea
134480|2023-06-18|08:37:19|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
134659|2023-06-18|09:47:45|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
134887|2023-06-18|10:55:45|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
134911|2023-06-18|11:14:55|2|3|Astoria|49|3.00|English Breakfast Large Tea
134918|2023-06-18|11:17:24|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
134969|2023-06-18|12:05:30|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
135056|2023-06-18|13:30:38|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
135106|2023-06-18|14:21:07|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
135116|2023-06-18|14:29:28|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
135195|2023-06-18|15:50:47|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
135205|2023-06-18|16:03:14|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
135251|2023-06-18|16:42:59|2|3|Astoria|49|3.00|English Breakfast Large Tea
135263|2023-06-18|16:53:02|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
135279|2023-06-18|17:07:07|2|3|Astoria|49|3.00|English Breakfast Large Tea
135645|2023-06-19|07:45:46|2|3|Astoria|49|3.00|English Breakfast Large Tea
135786|2023-06-19|08:28:06|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
135813|2023-06-19|08:36:16|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
135848|2023-06-19|08:48:43|1|3|Astoria|49|3.00|English Breakfast Large Tea
135859|2023-06-19|08:53:35|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
135868|2023-06-19|08:58:03|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
135873|2023-06-19|09:00:39|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
135986|2023-06-19|09:36:03|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
136047|2023-06-19|10:00:24|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
136112|2023-06-19|10:24:04|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
136195|2023-06-19|10:49:20|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
136222|2023-06-19|10:58:22|2|3|Astoria|49|3.00|English Breakfast Large Tea
136278|2023-06-19|11:24:08|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
136318|2023-06-19|12:09:05|1|3|Astoria|49|3.00|English Breakfast Large Tea
136353|2023-06-19|12:30:01|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
136391|2023-06-19|13:07:26|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
136419|2023-06-19|13:46:14|1|3|Astoria|49|3.00|English Breakfast Large Tea
136553|2023-06-19|16:05:39|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
136558|2023-06-19|16:13:16|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
136569|2023-06-19|16:23:25|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
136978|2023-06-20|08:30:55|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
137027|2023-06-20|08:46:49|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
137104|2023-06-20|09:03:17|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
137187|2023-06-20|09:28:50|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
137284|2023-06-20|09:59:10|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
137421|2023-06-20|10:37:24|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
137562|2023-06-20|12:36:22|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
137575|2023-06-20|13:08:39|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
137611|2023-06-20|13:53:48|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
137659|2023-06-20|14:39:39|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
137672|2023-06-20|14:50:53|1|3|Astoria|49|3.00|English Breakfast Large Tea
137693|2023-06-20|15:01:52|1|3|Astoria|49|3.00|English Breakfast Large Tea
137752|2023-06-20|16:05:14|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
137789|2023-06-20|16:51:30|1|3|Astoria|49|3.00|English Breakfast Large Tea
137821|2023-06-20|17:18:08|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
138013|2023-06-21|07:56:46|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
138174|2023-06-21|08:47:19|1|3|Astoria|49|3.00|English Breakfast Large Tea
138287|2023-06-21|09:21:19|1|3|Astoria|49|3.00|English Breakfast Large Tea
138379|2023-06-21|09:43:33|2|3|Astoria|49|3.00|English Breakfast Large Tea
138397|2023-06-21|09:49:35|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
138426|2023-06-21|09:57:13|2|3|Astoria|49|3.00|English Breakfast Large Tea
138485|2023-06-21|10:12:09|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
138515|2023-06-21|10:19:25|1|3|Astoria|49|3.00|English Breakfast Large Tea
138731|2023-06-21|12:44:12|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
138774|2023-06-21|13:31:51|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
138827|2023-06-21|14:18:37|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
138917|2023-06-21|15:56:58|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
138927|2023-06-21|16:11:16|1|3|Astoria|49|3.00|English Breakfast Large Tea
138977|2023-06-21|17:28:09|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
139008|2023-06-21|18:09:49|1|3|Astoria|49|3.00|English Breakfast Large Tea
139155|2023-06-22|06:35:30|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
139173|2023-06-22|06:54:17|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
139178|2023-06-22|06:57:31|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
139193|2023-06-22|07:09:28|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
139268|2023-06-22|07:44:51|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
139328|2023-06-22|08:19:51|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
139338|2023-06-22|08:24:31|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
139395|2023-06-22|08:46:57|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
139402|2023-06-22|08:51:17|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
139537|2023-06-22|10:05:49|2|3|Astoria|49|3.00|English Breakfast Large Tea
139606|2023-06-22|10:44:15|1|3|Astoria|49|3.00|English Breakfast Large Tea
139607|2023-06-22|10:44:17|2|3|Astoria|49|3.00|English Breakfast Large Tea
139655|2023-06-22|11:10:24|2|3|Astoria|49|3.00|English Breakfast Large Tea
139674|2023-06-22|11:20:13|1|3|Astoria|49|3.00|English Breakfast Large Tea
139717|2023-06-22|11:48:35|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
139780|2023-06-22|12:39:22|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
139791|2023-06-22|12:47:06|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
139815|2023-06-22|13:10:51|2|3|Astoria|49|3.00|English Breakfast Large Tea
139854|2023-06-22|13:44:04|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
139907|2023-06-22|14:42:50|1|3|Astoria|49|3.00|English Breakfast Large Tea
139969|2023-06-22|15:25:26|1|3|Astoria|49|3.00|English Breakfast Large Tea
140063|2023-06-22|16:34:37|1|3|Astoria|49|3.00|English Breakfast Large Tea
140083|2023-06-22|16:52:47|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
140110|2023-06-22|17:17:53|1|3|Astoria|49|3.00|English Breakfast Large Tea
140194|2023-06-22|18:42:15|2|3|Astoria|49|3.00|English Breakfast Large Tea
140300|2023-06-23|06:46:40|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
140304|2023-06-23|06:50:27|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
140309|2023-06-23|06:53:09|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
140316|2023-06-23|06:56:20|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
140321|2023-06-23|06:59:38|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
140438|2023-06-23|07:51:45|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
140704|2023-06-23|10:03:25|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
140756|2023-06-23|10:30:21|1|3|Astoria|49|3.00|English Breakfast Large Tea
140782|2023-06-23|10:41:35|1|3|Astoria|49|3.00|English Breakfast Large Tea
140824|2023-06-23|11:02:44|2|3|Astoria|49|3.00|English Breakfast Large Tea
140832|2023-06-23|11:05:31|2|3|Astoria|49|3.00|English Breakfast Large Tea
140838|2023-06-23|11:10:37|2|3|Astoria|49|3.00|English Breakfast Large Tea
140923|2023-06-23|12:19:42|2|3|Astoria|49|3.00|English Breakfast Large Tea
141027|2023-06-23|13:54:09|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
141029|2023-06-23|13:57:55|2|3|Astoria|49|3.00|English Breakfast Large Tea
141036|2023-06-23|14:00:13|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
141276|2023-06-23|17:40:27|1|3|Astoria|49|3.00|English Breakfast Large Tea
141618|2023-06-24|08:05:20|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
141633|2023-06-24|08:14:25|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
141649|2023-06-24|08:20:25|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
141660|2023-06-24|08:26:32|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
141740|2023-06-24|09:05:40|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
141750|2023-06-24|09:13:41|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
141780|2023-06-24|09:30:32|2|3|Astoria|49|3.00|English Breakfast Large Tea
141858|2023-06-24|10:08:06|2|3|Astoria|49|3.00|English Breakfast Large Tea
141893|2023-06-24|10:19:56|2|3|Astoria|49|3.00|English Breakfast Large Tea
141950|2023-06-24|10:49:19|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
142048|2023-06-24|11:44:52|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
142056|2023-06-24|11:48:30|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
142077|2023-06-24|12:02:53|1|3|Astoria|49|3.00|English Breakfast Large Tea
142131|2023-06-24|12:58:44|2|3|Astoria|49|3.00|English Breakfast Large Tea
142167|2023-06-24|13:30:46|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
142190|2023-06-24|13:46:05|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
142205|2023-06-24|13:55:28|2|3|Astoria|49|3.00|English Breakfast Large Tea
142334|2023-06-24|15:19:48|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
142354|2023-06-24|15:38:11|2|3|Astoria|49|3.00|English Breakfast Large Tea
142356|2023-06-24|15:39:45|2|3|Astoria|49|3.00|English Breakfast Large Tea
142407|2023-06-24|16:17:28|1|3|Astoria|49|3.00|English Breakfast Large Tea
142500|2023-06-24|17:52:18|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
142536|2023-06-24|18:14:51|2|3|Astoria|49|3.00|English Breakfast Large Tea
142596|2023-06-24|19:05:52|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
142600|2023-06-24|19:13:16|2|3|Astoria|49|3.00|English Breakfast Large Tea
142615|2023-06-24|19:35:49|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
142757|2023-06-25|07:30:35|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
142778|2023-06-25|07:35:51|1|3|Astoria|49|3.00|English Breakfast Large Tea
142810|2023-06-25|07:47:41|1|3|Astoria|49|3.00|English Breakfast Large Tea
142947|2023-06-25|08:47:38|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
143055|2023-06-25|09:44:27|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
143181|2023-06-25|10:42:40|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
143257|2023-06-25|11:38:08|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
143273|2023-06-25|11:51:08|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
143292|2023-06-25|12:09:58|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
143407|2023-06-25|13:42:27|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
143531|2023-06-25|15:36:38|1|3|Astoria|49|3.00|English Breakfast Large Tea
143550|2023-06-25|15:52:16|1|3|Astoria|49|3.00|English Breakfast Large Tea
143560|2023-06-25|16:01:06|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
143791|2023-06-25|19:40:21|2|3|Astoria|49|3.00|English Breakfast Large Tea
143828|2023-06-26|06:34:54|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
143830|2023-06-26|06:36:08|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
143833|2023-06-26|06:37:59|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
143920|2023-06-26|07:19:15|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
143949|2023-06-26|07:32:15|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
144010|2023-06-26|08:01:15|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144088|2023-06-26|08:38:48|1|3|Astoria|49|3.00|English Breakfast Large Tea
144089|2023-06-26|08:39:36|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144215|2023-06-26|09:33:05|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144271|2023-06-26|09:54:08|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
144307|2023-06-26|10:10:22|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
144393|2023-06-26|10:50:52|2|3|Astoria|49|3.00|English Breakfast Large Tea
144395|2023-06-26|10:51:54|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144410|2023-06-26|11:06:37|1|3|Astoria|49|3.00|English Breakfast Large Tea
144564|2023-06-26|13:20:52|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
144602|2023-06-26|13:52:18|2|3|Astoria|49|3.00|English Breakfast Large Tea
144649|2023-06-26|14:24:54|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144674|2023-06-26|14:45:16|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
144737|2023-06-26|15:48:59|1|3|Astoria|49|3.00|English Breakfast Large Tea
144758|2023-06-26|16:08:15|2|3|Astoria|49|3.00|English Breakfast Large Tea
144765|2023-06-26|16:16:27|1|3|Astoria|49|3.00|English Breakfast Large Tea
144790|2023-06-26|16:35:48|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144824|2023-06-26|17:06:49|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144825|2023-06-26|17:07:35|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144832|2023-06-26|17:11:27|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144864|2023-06-26|17:38:42|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144906|2023-06-26|18:08:29|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144952|2023-06-26|18:50:37|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144957|2023-06-26|18:53:50|2|3|Astoria|49|3.00|English Breakfast Large Tea
144972|2023-06-26|19:11:30|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144979|2023-06-26|19:21:56|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
144981|2023-06-26|19:23:10|2|3|Astoria|49|3.00|English Breakfast Large Tea
145106|2023-06-27|08:06:49|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
145209|2023-06-27|08:40:21|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
145227|2023-06-27|08:49:04|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
145228|2023-06-27|08:49:20|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
145376|2023-06-27|09:36:44|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
145528|2023-06-27|10:20:48|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
145588|2023-06-27|10:39:09|2|3|Astoria|49|3.00|English Breakfast Large Tea
145688|2023-06-27|11:25:25|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
145764|2023-06-27|12:25:37|2|3|Astoria|49|3.00|English Breakfast Large Tea
145827|2023-06-27|13:22:20|2|3|Astoria|49|3.00|English Breakfast Large Tea
145879|2023-06-27|14:20:02|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
145923|2023-06-27|14:59:44|2|3|Astoria|49|3.00|English Breakfast Large Tea
146021|2023-06-27|16:03:02|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
146106|2023-06-27|17:24:01|3|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
146247|2023-06-27|19:43:47|1|3|Astoria|49|3.00|English Breakfast Large Tea
146266|2023-06-27|20:25:10|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
146395|2023-06-28|08:35:06|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
146417|2023-06-28|08:48:36|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
146445|2023-06-28|09:10:13|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
146460|2023-06-28|09:18:37|2|3|Astoria|49|3.00|English Breakfast Large Tea
146493|2023-06-28|09:39:09|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
146615|2023-06-28|11:09:22|2|3|Astoria|49|3.00|English Breakfast Large Tea
146620|2023-06-28|11:14:16|2|3|Astoria|49|3.00|English Breakfast Large Tea
146655|2023-06-28|11:35:26|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
146690|2023-06-28|11:54:41|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
146793|2023-06-28|13:12:00|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
146800|2023-06-28|13:14:47|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
146863|2023-06-28|13:57:52|1|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
146881|2023-06-28|14:04:14|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
146909|2023-06-28|14:27:57|1|3|Astoria|49|3.00|English Breakfast Large Tea
146928|2023-06-28|14:38:08|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
146984|2023-06-28|15:16:57|2|3|Astoria|49|3.00|English Breakfast Large Tea
147043|2023-06-28|15:51:33|2|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
147160|2023-06-28|17:14:01|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
147175|2023-06-28|17:22:21|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
147181|2023-06-28|17:28:57|2|3|Astoria|49|3.00|English Breakfast Large Tea
147257|2023-06-28|18:23:20|1|3|Astoria|49|3.00|English Breakfast Large Tea
147307|2023-06-28|19:19:28|1|3|Astoria|49|3.00|English Breakfast Large Tea
147348|2023-06-28|19:56:02|1|3|Astoria|49|3.00|English Breakfast Large Tea
147398|2023-06-29|08:00:18|1|8|Hell's Kitchen|49|3.00|English Breakfast Large Tea
147454|2023-06-29|08:44:06|1|3|Astoria|49|3.00|English Breakfast Large Tea
147462|2023-06-29|08:46:53|1|3|Astoria|49|3.00|English Breakfast Large Tea
147529|2023-06-29|09:35:05|2|5|Lower Manhattan|49|3.00|English Breakfast Large Tea
147592|2023-06-29|10:30:21|1|3|Astoria|49|3.00|English Breakfast Large Tea
