transaction_id|transaction_date|transaction_time|transaction_qty|store_id|store_location|product_id|unit_price|product_category|product_type|product_detail
118432|2023-06-04|17:56:04|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118456|2023-06-04|18:16:20|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118475|2023-06-04|18:23:26|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118517|2023-06-04|18:47:38|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118575|2023-06-04|19:40:21|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118591|2023-06-04|19:57:17|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118658|2023-06-05|08:36:05|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118681|2023-06-05|08:59:07|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118845|2023-06-05|11:19:06|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118869|2023-06-05|11:31:29|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118930|2023-06-05|12:11:04|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118956|2023-06-05|12:23:46|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118970|2023-06-05|12:29:11|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
118984|2023-06-05|12:32:05|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119010|2023-06-05|12:48:03|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119034|2023-06-05|12:59:37|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119194|2023-06-05|14:19:55|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119224|2023-06-05|14:33:42|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119260|2023-06-05|14:51:32|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119263|2023-06-05|14:52:43|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119280|2023-06-05|15:05:25|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119308|2023-06-05|15:27:20|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119357|2023-06-05|15:55:29|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119400|2023-06-05|16:28:47|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119434|2023-06-05|16:46:12|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119439|2023-06-05|16:49:20|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119474|2023-06-05|17:16:38|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119516|2023-06-05|17:39:34|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119525|2023-06-05|17:44:38|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119590|2023-06-05|18:22:09|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119637|2023-06-05|19:08:26|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119850|2023-06-06|09:50:23|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119909|2023-06-06|10:50:48|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
119912|2023-06-06|10:53:42|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120031|2023-06-06|12:15:50|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120041|2023-06-06|12:26:46|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120061|2023-06-06|12:35:36|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120138|2023-06-06|13:20:40|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120259|2023-06-06|14:42:05|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120278|2023-06-06|14:54:05|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120342|2023-06-06|15:29:14|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120343|2023-06-06|15:29:49|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120353|2023-06-06|15:35:08|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120420|2023-06-06|16:05:55|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120426|2023-06-06|16:07:30|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120472|2023-06-06|16:35:32|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120550|2023-06-06|17:24:34|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120610|2023-06-06|18:00:50|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120683|2023-06-06|19:01:24|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120714|2023-06-06|19:27:18|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120729|2023-06-06|19:41:02|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120832|2023-06-07|07:06:49|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120858|2023-06-07|07:30:09|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120897|2023-06-07|07:45:16|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120900|2023-06-07|07:49:59|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120937|2023-06-07|08:14:03|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120948|2023-06-07|08:18:01|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120961|2023-06-07|08:21:18|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
120988|2023-06-07|08:30:57|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121012|2023-06-07|08:35:50|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121026|2023-06-07|08:39:02|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121071|2023-06-07|08:56:57|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121129|2023-06-07|09:22:37|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121130|2023-06-07|09:22:45|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121132|2023-06-07|09:23:04|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121211|2023-06-07|09:57:04|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121240|2023-06-07|10:03:16|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121258|2023-06-07|10:10:10|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121358|2023-06-07|10:41:10|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121362|2023-06-07|10:42:23|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121420|2023-06-07|11:02:19|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121461|2023-06-07|11:28:13|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121467|2023-06-07|11:32:37|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121502|2023-06-07|12:09:13|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121523|2023-06-07|12:24:00|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121594|2023-06-07|13:31:21|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121622|2023-06-07|14:16:15|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121766|2023-06-07|17:38:53|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121771|2023-06-07|17:41:48|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121786|2023-06-07|18:04:35|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121792|2023-06-07|18:07:44|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121793|2023-06-07|18:07:46|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121826|2023-06-07|18:45:25|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
121958|2023-06-08|07:22:14|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122072|2023-06-08|08:12:33|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122082|2023-06-08|08:16:09|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122116|2023-06-08|08:29:46|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122150|2023-06-08|08:42:27|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122263|2023-06-08|09:26:37|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122271|2023-06-08|09:29:02|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122276|2023-06-08|09:33:37|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122300|2023-06-08|09:49:24|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122344|2023-06-08|10:03:58|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122345|2023-06-08|10:04:00|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122392|2023-06-08|10:24:35|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122420|2023-06-08|10:32:44|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122423|2023-06-08|10:33:23|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122524|2023-06-08|11:12:30|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122532|2023-06-08|11:17:15|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122619|2023-06-08|12:09:12|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122734|2023-06-08|13:43:24|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122787|2023-06-08|14:30:39|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122861|2023-06-08|15:41:23|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122879|2023-06-08|15:55:30|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122919|2023-06-08|16:24:03|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
122992|2023-06-08|17:43:06|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123010|2023-06-08|17:55:16|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123076|2023-06-08|18:48:08|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123148|2023-06-08|19:49:46|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123168|2023-06-08|20:18:39|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123172|2023-06-09|06:34:42|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123253|2023-06-09|07:25:55|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123288|2023-06-09|07:43:57|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123339|2023-06-09|07:57:03|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123346|2023-06-09|07:57:54|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123351|2023-06-09|07:59:55|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123378|2023-06-09|08:10:02|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123458|2023-06-09|08:38:21|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123510|2023-06-09|09:00:02|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123582|2023-06-09|09:27:08|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123653|2023-06-09|09:46:21|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123720|2023-06-09|10:06:00|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123724|2023-06-09|10:06:39|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123726|2023-06-09|10:06:39|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123776|2023-06-09|10:20:48|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123790|2023-06-09|10:24:08|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123823|2023-06-09|10:35:41|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123826|2023-06-09|10:36:59|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123828|2023-06-09|10:39:03|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
123940|2023-06-09|11:22:47|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124073|2023-06-09|13:54:27|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124117|2023-06-09|14:27:35|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124163|2023-06-09|15:30:24|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124185|2023-06-09|16:03:21|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124417|2023-06-10|06:30:39|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124444|2023-06-10|06:40:12|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124460|2023-06-10|06:49:30|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124516|2023-06-10|07:12:09|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124521|2023-06-10|07:13:43|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124563|2023-06-10|07:32:56|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124574|2023-06-10|07:35:41|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124609|2023-06-10|07:52:26|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124642|2023-06-10|08:06:09|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124664|2023-06-10|08:20:56|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124736|2023-06-10|08:42:18|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124752|2023-06-10|08:48:29|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124768|2023-06-10|08:54:18|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124769|2023-06-10|08:54:21|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124791|2023-06-10|09:01:32|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124904|2023-06-10|09:38:16|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124933|2023-06-10|09:44:24|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124959|2023-06-10|09:53:49|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
124992|2023-06-10|10:04:12|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125067|2023-06-10|10:28:43|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125077|2023-06-10|10:32:57|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125105|2023-06-10|10:43:25|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125194|2023-06-10|11:40:34|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125234|2023-06-10|12:30:49|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125259|2023-06-10|13:05:51|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125298|2023-06-10|13:48:07|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125299|2023-06-10|13:48:32|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125323|2023-06-10|14:03:04|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125460|2023-06-10|16:38:14|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125487|2023-06-10|17:06:31|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125576|2023-06-10|18:52:46|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125620|2023-06-11|06:11:41|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125716|2023-06-11|07:08:29|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125764|2023-06-11|07:26:34|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125795|2023-06-11|07:41:21|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125800|2023-06-11|07:42:07|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125827|2023-06-11|07:53:40|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125852|2023-06-11|08:07:31|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125855|2023-06-11|08:10:24|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125884|2023-06-11|08:21:29|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125888|2023-06-11|08:23:05|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125904|2023-06-11|08:27:10|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125967|2023-06-11|08:44:39|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
125974|2023-06-11|08:47:08|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126031|2023-06-11|09:04:04|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126062|2023-06-11|09:18:32|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126137|2023-06-11|09:49:30|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126139|2023-06-11|09:50:52|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126142|2023-06-11|09:51:57|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126358|2023-06-11|11:25:48|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126376|2023-06-11|11:46:20|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126488|2023-06-11|13:41:20|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126501|2023-06-11|13:53:09|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126515|2023-06-11|14:03:23|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126692|2023-06-11|17:07:28|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126710|2023-06-11|17:25:02|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126752|2023-06-11|18:20:45|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126818|2023-06-12|06:14:58|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126928|2023-06-12|07:09:53|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126939|2023-06-12|07:14:03|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
126970|2023-06-12|07:27:26|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127015|2023-06-12|07:49:43|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127033|2023-06-12|07:56:16|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127108|2023-06-12|08:37:54|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127153|2023-06-12|09:01:12|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127197|2023-06-12|09:13:03|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127208|2023-06-12|09:14:59|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127223|2023-06-12|09:24:40|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127272|2023-06-12|09:43:39|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127332|2023-06-12|10:10:25|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127339|2023-06-12|10:14:40|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127383|2023-06-12|10:26:31|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127431|2023-06-12|10:43:30|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127460|2023-06-12|10:52:32|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127465|2023-06-12|10:54:06|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127485|2023-06-12|11:06:01|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127488|2023-06-12|11:07:01|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127520|2023-06-12|11:36:56|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127532|2023-06-12|11:52:14|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127596|2023-06-12|13:07:40|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127691|2023-06-12|14:45:20|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127746|2023-06-12|15:50:38|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127749|2023-06-12|15:52:29|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127786|2023-06-12|16:28:12|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127801|2023-06-12|16:45:58|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127802|2023-06-12|16:46:41|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127821|2023-06-12|17:09:11|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127855|2023-06-12|17:38:38|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127886|2023-06-12|17:57:04|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127893|2023-06-12|18:06:48|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127903|2023-06-12|18:13:33|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127934|2023-06-12|18:49:50|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127949|2023-06-12|19:12:23|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127964|2023-06-12|19:30:12|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
127974|2023-06-12|19:58:00|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128032|2023-06-13|07:28:17|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128121|2023-06-13|08:05:11|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128144|2023-06-13|08:12:42|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128253|2023-06-13|08:37:28|2|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128341|2023-06-13|09:02:25|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128362|2023-06-13|09:09:06|1|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128577|2023-06-13|10:08:51|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128584|2023-06-13|10:11:10|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128617|2023-06-13|10:27:23|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128632|2023-06-13|10:29:32|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128760|2023-06-13|10:57:43|1|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128795|2023-06-13|11:42:07|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128825|2023-06-13|12:12:38|2|5|Lower Manhattan|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128892|2023-06-13|13:43:10|1|3|Astoria|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
128901|2023-06-13|13:54:30|2|8|Hell's Kitchen|50|2.50|Tea|Brewed Black tea|Earl Grey Rg
